Quest ID,Quest Title,Quest URL,Comments
441,Raleigh and the Undercity,https://www.wowhead.com/classic/quest=441,
442,Assault on Fenris Isle,https://www.wowhead.com/classic/quest=442,
443,Rot Hide Ichor,https://www.wowhead.com/classic/quest=443,
444,Rot Hide Origins,https://www.wowhead.com/classic/quest=444,
445,Delivery to Silverpine Forest,https://www.wowhead.com/classic/quest=445,
446,Thule Ravenclaw,https://www.wowhead.com/classic/quest=446,
447,A Recipe For Death,https://www.wowhead.com/classic/quest=447,
448,Report to Hadrec,https://www.wowhead.com/classic/quest=448,
449,The Deathstalkers' Report,https://www.wowhead.com/classic/quest=449,
450,A Recipe For Death,https://www.wowhead.com/classic/quest=450,
451,A Recipe For Death,https://www.wowhead.com/classic/quest=451,
452,Pyrewood Ambush,https://www.wowhead.com/classic/quest=452,
453,Finding the Shadowy Figure,https://www.wowhead.com/classic/quest=453,
454,After the Ambush,https://www.wowhead.com/classic/quest=454,
455,The Algaz Gauntlet,https://www.wowhead.com/classic/quest=455,
456,The Balance of Nature,https://www.wowhead.com/classic/quest=456,
457,The Balance of Nature,https://www.wowhead.com/classic/quest=457,
458,The Woodland Protector,https://www.wowhead.com/classic/quest=458,
459,The Woodland Protector,https://www.wowhead.com/classic/quest=459,
460,Resting in Pieces,https://www.wowhead.com/classic/quest=460,
461,The Hidden Niche,https://www.wowhead.com/classic/quest=461,
462,<UNUSED>,https://www.wowhead.com/classic/quest=462,
463,The Greenwarden,https://www.wowhead.com/classic/quest=463,
464,War Banners,https://www.wowhead.com/classic/quest=464,
465,Nek'rosh's Gambit,https://www.wowhead.com/classic/quest=465,
466,Search for Incendicite,https://www.wowhead.com/classic/quest=466,
467,Stonegear's Search,https://www.wowhead.com/classic/quest=467,
468,Report to Mountaineer Rockgar,https://www.wowhead.com/classic/quest=468,
469,Daily Delivery,https://www.wowhead.com/classic/quest=469,
470,Digging Through the Ooze,https://www.wowhead.com/classic/quest=470,
471,Apprentice's Duties,https://www.wowhead.com/classic/quest=471,
472,Fall of Dun Modr,https://www.wowhead.com/classic/quest=472,
473,Report to Captain Stoutfist,https://www.wowhead.com/classic/quest=473,
474,Defeat Nek'rosh,https://www.wowhead.com/classic/quest=474,
475,A Troubling Breeze,https://www.wowhead.com/classic/quest=475,
476,Gnarlpine Corruption,https://www.wowhead.com/classic/quest=476,
477,Border Crossings,https://www.wowhead.com/classic/quest=477,
478,Maps and Runes,https://www.wowhead.com/classic/quest=478,
479,Ambermill Investigations,https://www.wowhead.com/classic/quest=479,
480,The Weaver,https://www.wowhead.com/classic/quest=480,
481,Dalar's Analysis,https://www.wowhead.com/classic/quest=481,
482,Dalaran's Intentions,https://www.wowhead.com/classic/quest=482,
483,The Relics of Wakening,https://www.wowhead.com/classic/quest=483,
484,Young Crocolisk Skins,https://www.wowhead.com/classic/quest=484,
485,Find OOX-09/HL!,https://www.wowhead.com/classic/quest=485,
486,Ursal the Mauler,https://www.wowhead.com/classic/quest=486,
487,The Road to Darnassus,https://www.wowhead.com/classic/quest=487,
488,Zenn's Bidding,https://www.wowhead.com/classic/quest=488,
489,Seek Redemption!,https://www.wowhead.com/classic/quest=489,
490,<UNUSED>,https://www.wowhead.com/classic/quest=490,
491,Wand to Bethor,https://www.wowhead.com/classic/quest=491,
492,A New Plague,https://www.wowhead.com/classic/quest=492,
493,Journey to Hillsbrad Foothills,https://www.wowhead.com/classic/quest=493,
494,Time To Strike,https://www.wowhead.com/classic/quest=494,
495,The Crown of Will,https://www.wowhead.com/classic/quest=495,
496,Elixir of Suffering,https://www.wowhead.com/classic/quest=496,
497,<UNUSED>,https://www.wowhead.com/classic/quest=497,
498,The Rescue,https://www.wowhead.com/classic/quest=498,
499,Elixir of Suffering,https://www.wowhead.com/classic/quest=499,
500,Crushridge Bounty,https://www.wowhead.com/classic/quest=500,
501,Elixir of Pain,https://www.wowhead.com/classic/quest=501,
502,Elixir of Pain,https://www.wowhead.com/classic/quest=502,
503,Gol'dir,https://www.wowhead.com/classic/quest=503,
504,Crushridge Warmongers,https://www.wowhead.com/classic/quest=504,
505,Syndicate Assassins,https://www.wowhead.com/classic/quest=505,
506,Blackmoore's Legacy,https://www.wowhead.com/classic/quest=506,
507,Lord Aliden Perenolde,https://www.wowhead.com/classic/quest=507,
508,Taretha's Gift,https://www.wowhead.com/classic/quest=508,
509,Elixir of Agony,https://www.wowhead.com/classic/quest=509,
510,Foreboding Plans,https://www.wowhead.com/classic/quest=510,
511,Encrypted Letter,https://www.wowhead.com/classic/quest=511,
512,Noble Deaths,https://www.wowhead.com/classic/quest=512,
513,Elixir of Agony,https://www.wowhead.com/classic/quest=513,
514,Letter to Stormpike,https://www.wowhead.com/classic/quest=514,
515,Elixir of Agony,https://www.wowhead.com/classic/quest=515,
516,Beren's Peril,https://www.wowhead.com/classic/quest=516,
517,Elixir of Agony,https://www.wowhead.com/classic/quest=517,
518,The Crown of Will,https://www.wowhead.com/classic/quest=518,
519,The Crown of Will,https://www.wowhead.com/classic/quest=519,
520,The Crown of Will,https://www.wowhead.com/classic/quest=520,
521,The Crown of Will,https://www.wowhead.com/classic/quest=521,
522,Assassin's Contract,https://www.wowhead.com/classic/quest=522,
523,Baron's Demise,https://www.wowhead.com/classic/quest=523,
524,Elixir of Agony,https://www.wowhead.com/classic/quest=524,
525,Further Mysteries,https://www.wowhead.com/classic/quest=525,
526,Lightforge Ingots,https://www.wowhead.com/classic/quest=526,
527,Battle of Hillsbrad,https://www.wowhead.com/classic/quest=527,
528,Battle of Hillsbrad,https://www.wowhead.com/classic/quest=528,
529,Battle of Hillsbrad,https://www.wowhead.com/classic/quest=529,
530,A Husband's Revenge,https://www.wowhead.com/classic/quest=530,
531,Vyrin's Revenge,https://www.wowhead.com/classic/quest=531,
532,Battle of Hillsbrad,https://www.wowhead.com/classic/quest=532,
533,Infiltration,https://www.wowhead.com/classic/quest=533,
534,<UNUSED>,https://www.wowhead.com/classic/quest=534,
535,Valik,https://www.wowhead.com/classic/quest=535,
536,Down the Coast,https://www.wowhead.com/classic/quest=536,
537,Dark Council,https://www.wowhead.com/classic/quest=537,
538,Southshore,https://www.wowhead.com/classic/quest=538,
539,Battle of Hillsbrad,https://www.wowhead.com/classic/quest=539,
540,Preserving Knowledge,https://www.wowhead.com/classic/quest=540,
541,Battle of Hillsbrad,https://www.wowhead.com/classic/quest=541,
542,Return to Milton,https://www.wowhead.com/classic/quest=542,
543,The Perenolde Tiara,https://www.wowhead.com/classic/quest=543,
544,Prison Break In,https://www.wowhead.com/classic/quest=544,
545,Dalaran Patrols,https://www.wowhead.com/classic/quest=545,
546,Souvenirs of Death,https://www.wowhead.com/classic/quest=546,
547,Humbert's Sword,https://www.wowhead.com/classic/quest=547,
548,<NYI> <TXT> Bloodstone Pendant,https://www.wowhead.com/classic/quest=548,
549,WANTED: Syndicate Personnel,https://www.wowhead.com/classic/quest=549,
550,Battle of Hillsbrad,https://www.wowhead.com/classic/quest=550,
551,The Ensorcelled Parchment,https://www.wowhead.com/classic/quest=551,
552,Helcular's Revenge,https://www.wowhead.com/classic/quest=552,
553,Helcular's Revenge,https://www.wowhead.com/classic/quest=553,
554,Stormpike's Deciphering,https://www.wowhead.com/classic/quest=554,
555,Soothing Turtle Bisque,https://www.wowhead.com/classic/quest=555,
556,Stone Tokens,https://www.wowhead.com/classic/quest=556,
557,Bracers of Binding,https://www.wowhead.com/classic/quest=557,
558,Jaina's Autograph,https://www.wowhead.com/classic/quest=558,
559,Farren's Proof,https://www.wowhead.com/classic/quest=559,
560,Farren's Proof,https://www.wowhead.com/classic/quest=560,
561,Farren's Proof,https://www.wowhead.com/classic/quest=561,
562,Stormwind Ho!,https://www.wowhead.com/classic/quest=562,
563,Reassignment,https://www.wowhead.com/classic/quest=563,
564,Costly Menace,https://www.wowhead.com/classic/quest=564,
565,Bartolo's Yeti Fur Cloak,https://www.wowhead.com/classic/quest=565,
566,WANTED: Baron Vardus,https://www.wowhead.com/classic/quest=566,
567,Dangerous!,https://www.wowhead.com/classic/quest=567,
568,The Defense of Grom'gol,https://www.wowhead.com/classic/quest=568,
569,The Defense of Grom'gol,https://www.wowhead.com/classic/quest=569,
570,Mok'thardin's Enchantment,https://www.wowhead.com/classic/quest=570,
571,Mok'thardin's Enchantment,https://www.wowhead.com/classic/quest=571,
572,Mok'thardin's Enchantment,https://www.wowhead.com/classic/quest=572,
573,Mok'thardin's Enchantment,https://www.wowhead.com/classic/quest=573,
574,Special Forces,https://www.wowhead.com/classic/quest=574,
575,Supply and Demand,https://www.wowhead.com/classic/quest=575,
576,Keep An Eye Out,https://www.wowhead.com/classic/quest=576,
577,Some Assembly Required,https://www.wowhead.com/classic/quest=577,
578,The Stone of the Tides,https://www.wowhead.com/classic/quest=578,
579,Stormwind Library,https://www.wowhead.com/classic/quest=579,
580,Whiskey Slim's Lost Grog,https://www.wowhead.com/classic/quest=580,
581,Hunt for Yenniku,https://www.wowhead.com/classic/quest=581,
582,Headhunting,https://www.wowhead.com/classic/quest=582,
583,Welcome to the Jungle,https://www.wowhead.com/classic/quest=583,
584,Bloodscalp Clan Heads,https://www.wowhead.com/classic/quest=584,
585,Speaking with Nezzliok,https://www.wowhead.com/classic/quest=585,
586,Speaking with Gan'zulah,https://www.wowhead.com/classic/quest=586,
587,Up to Snuff,https://www.wowhead.com/classic/quest=587,
588,The Fate of Yenniku,https://www.wowhead.com/classic/quest=588,
589,The Singing Crystals,https://www.wowhead.com/classic/quest=589,
590,A Rogue's Deal,https://www.wowhead.com/classic/quest=590,
591,The Mind's Eye,https://www.wowhead.com/classic/quest=591,
592,Saving Yenniku,https://www.wowhead.com/classic/quest=592,
593,Filling the Soul Gem,https://www.wowhead.com/classic/quest=593,
594,Message in a Bottle,https://www.wowhead.com/classic/quest=594,
595,The Bloodsail Buccaneers,https://www.wowhead.com/classic/quest=595,
596,Bloody Bone Necklaces,https://www.wowhead.com/classic/quest=596,
597,The Bloodsail Buccaneers,https://www.wowhead.com/classic/quest=597,
598,Split Bone Necklace,https://www.wowhead.com/classic/quest=598,
599,The Bloodsail Buccaneers,https://www.wowhead.com/classic/quest=599,
600,Venture Company Mining,https://www.wowhead.com/classic/quest=600,
601,Water Elementals,https://www.wowhead.com/classic/quest=601,
602,Magical Analysis,https://www.wowhead.com/classic/quest=602,
603,Ansirem's Key,https://www.wowhead.com/classic/quest=603,
604,The Bloodsail Buccaneers,https://www.wowhead.com/classic/quest=604,
605,Singing Blue Shards,https://www.wowhead.com/classic/quest=605,
606,Scaring Shaky,https://www.wowhead.com/classic/quest=606,
607,Return to MacKinley,https://www.wowhead.com/classic/quest=607,
608,The Bloodsail Buccaneers,https://www.wowhead.com/classic/quest=608,
609,Voodoo Dues,https://www.wowhead.com/classic/quest=609,
610,"""Pretty Boy"" Duncan",https://www.wowhead.com/classic/quest=610,
611,The Curse of the Tides,https://www.wowhead.com/classic/quest=611,
612,<UNUSED>,https://www.wowhead.com/classic/quest=612,
613,Cracking Maury's Foot,https://www.wowhead.com/classic/quest=613,
614,The Captain's Chest,https://www.wowhead.com/classic/quest=614,
615,The Captain's Cutlass,https://www.wowhead.com/classic/quest=615,
616,The Haunted Isle,https://www.wowhead.com/classic/quest=616,
617,Akiris by the Bundle,https://www.wowhead.com/classic/quest=617,
618,Facing Negolash,https://www.wowhead.com/classic/quest=618,
619,Enticing Negolash,https://www.wowhead.com/classic/quest=619,
620,The Monogrammed Sash,https://www.wowhead.com/classic/quest=620,
621,Zanzil's Secret,https://www.wowhead.com/classic/quest=621,
622,Return to Corporal Kaleb,https://www.wowhead.com/classic/quest=622,
623,Akiris by the Bundle,https://www.wowhead.com/classic/quest=623,
624,Cortello's Riddle,https://www.wowhead.com/classic/quest=624,
625,Cortello's Riddle,https://www.wowhead.com/classic/quest=625,
626,Cortello's Riddle,https://www.wowhead.com/classic/quest=626,
627,Favor for Krazek,https://www.wowhead.com/classic/quest=627,
628,Excelsior,https://www.wowhead.com/classic/quest=628,
629,The Vile Reef,https://www.wowhead.com/classic/quest=629,
630,Message in a Bottle,https://www.wowhead.com/classic/quest=630,
631,The Thandol Span,https://www.wowhead.com/classic/quest=631,
632,The Thandol Span,https://www.wowhead.com/classic/quest=632,
633,The Thandol Span,https://www.wowhead.com/classic/quest=633,
634,Plea To The Alliance,https://www.wowhead.com/classic/quest=634,
635,Crystal in the Mountains,https://www.wowhead.com/classic/quest=635,
636,Legends of the Earth <NYI>,https://www.wowhead.com/classic/quest=636,
637,Sully Balloo's Letter,https://www.wowhead.com/classic/quest=637,
638,Trollbane,https://www.wowhead.com/classic/quest=638,
639,Sigil of Strom,https://www.wowhead.com/classic/quest=639,
640,The Broken Sigil,https://www.wowhead.com/classic/quest=640,
641,Sigil of Thoradin,https://www.wowhead.com/classic/quest=641,
642,The Princess Trapped,https://www.wowhead.com/classic/quest=642,
643,Sigil of Arathor,https://www.wowhead.com/classic/quest=643,
644,Sigil of Trollbane,https://www.wowhead.com/classic/quest=644,
645,Trol'kalar,https://www.wowhead.com/classic/quest=645,
646,Trol'kalar,https://www.wowhead.com/classic/quest=646,
647,MacKreel's Moonshine,https://www.wowhead.com/classic/quest=647,
648,Rescue OOX-17/TN!,https://www.wowhead.com/classic/quest=648,
649,Ripple Recovery,https://www.wowhead.com/classic/quest=649,
650,Ripple Recovery,https://www.wowhead.com/classic/quest=650,
651,Stones of Binding,https://www.wowhead.com/classic/quest=651,
652,Breaking the Keystone,https://www.wowhead.com/classic/quest=652,
653,Myzrael's Allies,https://www.wowhead.com/classic/quest=653,
654,Tanaris Field Sampling,https://www.wowhead.com/classic/quest=654,
655,Hammerfall,https://www.wowhead.com/classic/quest=655,
656,Summoning the Princess,https://www.wowhead.com/classic/quest=656,
657,Hints of a New Plague?,https://www.wowhead.com/classic/quest=657,
658,Hints of a New Plague?,https://www.wowhead.com/classic/quest=658,
659,Hints of a New Plague?,https://www.wowhead.com/classic/quest=659,
660,Hints of a New Plague?,https://www.wowhead.com/classic/quest=660,
661,Hints of a New Plague?,https://www.wowhead.com/classic/quest=661,
662,Deep Sea Salvage,https://www.wowhead.com/classic/quest=662,
663,Land Ho!,https://www.wowhead.com/classic/quest=663,
664,Drowned Sorrows,https://www.wowhead.com/classic/quest=664,
665,Sunken Treasure,https://www.wowhead.com/classic/quest=665,
666,Sunken Treasure,https://www.wowhead.com/classic/quest=666,
667,Death From Below,https://www.wowhead.com/classic/quest=667,
668,Sunken Treasure,https://www.wowhead.com/classic/quest=668,
669,Sunken Treasure,https://www.wowhead.com/classic/quest=669,
670,Sunken Treasure,https://www.wowhead.com/classic/quest=670,
671,Foul Magics,https://www.wowhead.com/classic/quest=671,
672,Raising Spirits,https://www.wowhead.com/classic/quest=672,
673,Foul Magics,https://www.wowhead.com/classic/quest=673,
674,Raising Spirits,https://www.wowhead.com/classic/quest=674,
675,Raising Spirits,https://www.wowhead.com/classic/quest=675,
676,The Hammer May Fall,https://www.wowhead.com/classic/quest=676,
677,Call to Arms,https://www.wowhead.com/classic/quest=677,
678,Call to Arms,https://www.wowhead.com/classic/quest=678,
679,Call to Arms,https://www.wowhead.com/classic/quest=679,
680,The Real Threat,https://www.wowhead.com/classic/quest=680,
681,Northfold Manor,https://www.wowhead.com/classic/quest=681,
682,Stromgarde Badges,https://www.wowhead.com/classic/quest=682,
683,Sara Balloo's Plea,https://www.wowhead.com/classic/quest=683,
684,Wanted! Marez Cowl,https://www.wowhead.com/classic/quest=684,
685,Wanted! Otto and Falconcrest,https://www.wowhead.com/classic/quest=685,
686,A King's Tribute,https://www.wowhead.com/classic/quest=686,
687,Theldurin the Lost,https://www.wowhead.com/classic/quest=687,
688,Myzrael's Allies,https://www.wowhead.com/classic/quest=688,
689,A King's Tribute,https://www.wowhead.com/classic/quest=689,
690,Malin's Request,https://www.wowhead.com/classic/quest=690,
691,Worth Its Weight in Gold,https://www.wowhead.com/classic/quest=691,
692,The Lost Fragments,https://www.wowhead.com/classic/quest=692,
693,Wand over Fist,https://www.wowhead.com/classic/quest=693,
694,Trelane's Defenses,https://www.wowhead.com/classic/quest=694,
695,An Apprentice's Enchantment,https://www.wowhead.com/classic/quest=695,
696,Attack on the Tower,https://www.wowhead.com/classic/quest=696,
697,Malin's Request,https://www.wowhead.com/classic/quest=697,
698,Lack of Surplus,https://www.wowhead.com/classic/quest=698,
699,Lack of Surplus,https://www.wowhead.com/classic/quest=699,
700,A King's Tribute,https://www.wowhead.com/classic/quest=700,
701,Guile of the Raptor,https://www.wowhead.com/classic/quest=701,
702,Guile of the Raptor,https://www.wowhead.com/classic/quest=702,
703,Barbecued Buzzard Wings,https://www.wowhead.com/classic/quest=703,
704,Agmond's Fate,https://www.wowhead.com/classic/quest=704,
705,Pearl Diving,https://www.wowhead.com/classic/quest=705,
706,Fiery Blaze Enchantments,https://www.wowhead.com/classic/quest=706,
707,Ironband Wants You!,https://www.wowhead.com/classic/quest=707,
708,The Black Box,https://www.wowhead.com/classic/quest=708,
709,Solution to Doom,https://www.wowhead.com/classic/quest=709,
710,Study of the Elements: Rock,https://www.wowhead.com/classic/quest=710,
711,Study of the Elements: Rock,https://www.wowhead.com/classic/quest=711,
712,Study of the Elements: Rock,https://www.wowhead.com/classic/quest=712,
713,Coolant Heads Prevail,https://www.wowhead.com/classic/quest=713,
714,Gyro... What?,https://www.wowhead.com/classic/quest=714,
715,Liquid Stone,https://www.wowhead.com/classic/quest=715,
716,Stone Is Better than Cloth,https://www.wowhead.com/classic/quest=716,
717,Tremors of the Earth,https://www.wowhead.com/classic/quest=717,
718,Mirages,https://www.wowhead.com/classic/quest=718,
719,A Dwarf and His Tools,https://www.wowhead.com/classic/quest=719,
720,A Sign of Hope,https://www.wowhead.com/classic/quest=720,
721,A Sign of Hope,https://www.wowhead.com/classic/quest=721,
722,Amulet of Secrets,https://www.wowhead.com/classic/quest=722,
723,Prospect of Faith,https://www.wowhead.com/classic/quest=723,
724,Prospect of Faith,https://www.wowhead.com/classic/quest=724,
725,Passing Word of a Threat,https://www.wowhead.com/classic/quest=725,
726,Passing Word of a Threat,https://www.wowhead.com/classic/quest=726,
727,To Ironforge for Yagyin's Digest,https://www.wowhead.com/classic/quest=727,
728,To the Undercity for Yagyin's Digest,https://www.wowhead.com/classic/quest=728,
729,The Absent Minded Prospector,https://www.wowhead.com/classic/quest=729,
730,Trouble In Darkshore?,https://www.wowhead.com/classic/quest=730,
731,The Absent Minded Prospector,https://www.wowhead.com/classic/quest=731,
732,Tremors of the Earth,https://www.wowhead.com/classic/quest=732,
733,Scrounging,https://www.wowhead.com/classic/quest=733,
734,This Is Going to Be Hard,https://www.wowhead.com/classic/quest=734,
735,"The Star, the Hand and the Heart",https://www.wowhead.com/classic/quest=735,
736,"The Star, the Hand and the Heart",https://www.wowhead.com/classic/quest=736,
737,Forbidden Knowledge,https://www.wowhead.com/classic/quest=737,
738,Find Agmond,https://www.wowhead.com/classic/quest=738,
739,Murdaloc,https://www.wowhead.com/classic/quest=739,
740,<UNUSED>,https://www.wowhead.com/classic/quest=740,
741,The Absent Minded Prospector,https://www.wowhead.com/classic/quest=741,
742,The Ashenvale Hunt,https://www.wowhead.com/classic/quest=742,
743,Dangers of the Windfury,https://www.wowhead.com/classic/quest=743,
744,Preparation for Ceremony,https://www.wowhead.com/classic/quest=744,
745,Sharing the Land,https://www.wowhead.com/classic/quest=745,
746,Dwarven Digging,https://www.wowhead.com/classic/quest=746,
747,The Hunt Begins,https://www.wowhead.com/classic/quest=747,
748,Poison Water,https://www.wowhead.com/classic/quest=748,
749,The Ravaged Caravan,https://www.wowhead.com/classic/quest=749,
750,The Hunt Continues,https://www.wowhead.com/classic/quest=750,
751,The Ravaged Caravan,https://www.wowhead.com/classic/quest=751,
752,A Humble Task,https://www.wowhead.com/classic/quest=752,
753,A Humble Task,https://www.wowhead.com/classic/quest=753,
754,Winterhoof Cleansing,https://www.wowhead.com/classic/quest=754,
755,Rites of the Earthmother,https://www.wowhead.com/classic/quest=755,
756,Thunderhorn Totem,https://www.wowhead.com/classic/quest=756,
757,Rite of Strength,https://www.wowhead.com/classic/quest=757,
758,Thunderhorn Cleansing,https://www.wowhead.com/classic/quest=758,
759,Wildmane Totem,https://www.wowhead.com/classic/quest=759,
760,Wildmane Cleansing,https://www.wowhead.com/classic/quest=760,
761,Swoop Hunting,https://www.wowhead.com/classic/quest=761,
762,An Ambassador of Evil,https://www.wowhead.com/classic/quest=762,
763,Rites of the Earthmother,https://www.wowhead.com/classic/quest=763,
764,The Venture Co.,https://www.wowhead.com/classic/quest=764,
765,Supervisor Fizsprocket,https://www.wowhead.com/classic/quest=765,
766,Mazzranache,https://www.wowhead.com/classic/quest=766,
767,Rite of Vision,https://www.wowhead.com/classic/quest=767,
768,Gathering Leather,https://www.wowhead.com/classic/quest=768,
769,Kodo Hide Bag,https://www.wowhead.com/classic/quest=769,
770,The Demon Scarred Cloak,https://www.wowhead.com/classic/quest=770,
771,Rite of Vision,https://www.wowhead.com/classic/quest=771,
772,Rite of Vision,https://www.wowhead.com/classic/quest=772,
773,Rite of Wisdom,https://www.wowhead.com/classic/quest=773,
774,<UNUSED>,https://www.wowhead.com/classic/quest=774,
775,Journey into Thunder Bluff,https://www.wowhead.com/classic/quest=775,
776,Rites of the Earthmother,https://www.wowhead.com/classic/quest=776,
777,This Is Going to Be Hard,https://www.wowhead.com/classic/quest=777,
778,This Is Going to Be Hard,https://www.wowhead.com/classic/quest=778,
779,Seal of the Earth,https://www.wowhead.com/classic/quest=779,
780,The Battleboars,https://www.wowhead.com/classic/quest=780,
781,Attack on Camp Narache,https://www.wowhead.com/classic/quest=781,
782,Broken Alliances,https://www.wowhead.com/classic/quest=782,
783,A Threat Within,https://www.wowhead.com/classic/quest=783,
784,Vanquish the Betrayers,https://www.wowhead.com/classic/quest=784,
785,A Strategic Alliance,https://www.wowhead.com/classic/quest=785,
786,Thwarting Kolkar Aggression,https://www.wowhead.com/classic/quest=786,
787,The New Horde,https://www.wowhead.com/classic/quest=787,
788,Cutting Teeth,https://www.wowhead.com/classic/quest=788,
789,Sting of the Scorpid,https://www.wowhead.com/classic/quest=789,
790,Sarkoth,https://www.wowhead.com/classic/quest=790,
791,Carry Your Weight,https://www.wowhead.com/classic/quest=791,
792,Vile Familiars,https://www.wowhead.com/classic/quest=792,
793,Broken Alliances,https://www.wowhead.com/classic/quest=793,
794,Burning Blade Medallion,https://www.wowhead.com/classic/quest=794,
795,Seal of the Earth,https://www.wowhead.com/classic/quest=795,
796,<UNUSED>,https://www.wowhead.com/classic/quest=796,
797,<UNUSED>,https://www.wowhead.com/classic/quest=797,
798,<UNUSED>,https://www.wowhead.com/classic/quest=798,
799,<UNUSED>,https://www.wowhead.com/classic/quest=799,
800,<UNUSED>,https://www.wowhead.com/classic/quest=800,
801,<UNUSED>,https://www.wowhead.com/classic/quest=801,
802,<UNUSED>,https://www.wowhead.com/classic/quest=802,
803,<UNUSED>,https://www.wowhead.com/classic/quest=803,
804,Sarkoth,https://www.wowhead.com/classic/quest=804,
805,Report to Sen'jin Village,https://www.wowhead.com/classic/quest=805,
806,Dark Storms,https://www.wowhead.com/classic/quest=806,
807,<UNUSED>,https://www.wowhead.com/classic/quest=807,
808,Minshina's Skull,https://www.wowhead.com/classic/quest=808,
809,Ak'Zeloth,https://www.wowhead.com/classic/quest=809,
810,<UNUSED>,https://www.wowhead.com/classic/quest=810,
811,<UNUSED>,https://www.wowhead.com/classic/quest=811,
812,Need for a Cure,https://www.wowhead.com/classic/quest=812,
813,Finding the Antidote,https://www.wowhead.com/classic/quest=813,
814,<UNUSED>,https://www.wowhead.com/classic/quest=814,
815,Break a Few Eggs,https://www.wowhead.com/classic/quest=815,
816,Lost But Not Forgotten,https://www.wowhead.com/classic/quest=816,
817,Practical Prey,https://www.wowhead.com/classic/quest=817,
818,A Solvent Spirit,https://www.wowhead.com/classic/quest=818,
819,Chen's Empty Keg,https://www.wowhead.com/classic/quest=819,
820,<UNUSED>,https://www.wowhead.com/classic/quest=820,
821,Chen's Empty Keg,https://www.wowhead.com/classic/quest=821,
822,Chen's Empty Keg,https://www.wowhead.com/classic/quest=822,
823,Report to Orgnil,https://www.wowhead.com/classic/quest=823,
824,Je'neu of the Earthen Ring,https://www.wowhead.com/classic/quest=824,
825,From The Wreckage....,https://www.wowhead.com/classic/quest=825,
826,Zalazane,https://www.wowhead.com/classic/quest=826,
827,Skull Rock,https://www.wowhead.com/classic/quest=827,
828,Margoz,https://www.wowhead.com/classic/quest=828,
829,Neeru Fireblade,https://www.wowhead.com/classic/quest=829,
830,The Admiral's Orders,https://www.wowhead.com/classic/quest=830,
831,The Admiral's Orders,https://www.wowhead.com/classic/quest=831,
832,Burning Shadows,https://www.wowhead.com/classic/quest=832,
833,A Sacred Burial,https://www.wowhead.com/classic/quest=833,
834,Winds in the Desert,https://www.wowhead.com/classic/quest=834,
835,Securing the Lines,https://www.wowhead.com/classic/quest=835,
836,Rescue OOX-09/HL!,https://www.wowhead.com/classic/quest=836,
837,Encroachment,https://www.wowhead.com/classic/quest=837,
838,Scholomance,https://www.wowhead.com/classic/quest=838,
839,<UNUSED>,https://www.wowhead.com/classic/quest=839,
840,Conscript of the Horde,https://www.wowhead.com/classic/quest=840,
841,Another Power Source?,https://www.wowhead.com/classic/quest=841,
842,Crossroads Conscription,https://www.wowhead.com/classic/quest=842,
843,Gann's Reclamation,https://www.wowhead.com/classic/quest=843,
844,Plainstrider Menace,https://www.wowhead.com/classic/quest=844,
845,The Zhevra,https://www.wowhead.com/classic/quest=845,
846,Revenge of Gann,https://www.wowhead.com/classic/quest=846,
847,Guile of the Raptor,https://www.wowhead.com/classic/quest=847,
848,Fungal Spores,https://www.wowhead.com/classic/quest=848,
849,Revenge of Gann,https://www.wowhead.com/classic/quest=849,
850,Kolkar Leaders,https://www.wowhead.com/classic/quest=850,
851,Verog the Dervish,https://www.wowhead.com/classic/quest=851,
852,Hezrul Bloodmark,https://www.wowhead.com/classic/quest=852,
853,Apothecary Zamah,https://www.wowhead.com/classic/quest=853,
854,Journey to the Crossroads,https://www.wowhead.com/classic/quest=854,
855,Centaur Bracers,https://www.wowhead.com/classic/quest=855,
856,<UNUSED>,https://www.wowhead.com/classic/quest=856,
857,The Tear of the Moons,https://www.wowhead.com/classic/quest=857,
858,Ignition,https://www.wowhead.com/classic/quest=858,
859,<UNUSED>,https://www.wowhead.com/classic/quest=859,
860,Sergra Darkthorn,https://www.wowhead.com/classic/quest=860,
861,The Hunter's Way,https://www.wowhead.com/classic/quest=861,
862,Dig Rat Stew,https://www.wowhead.com/classic/quest=862,
863,The Escape,https://www.wowhead.com/classic/quest=863,
864,Return to Apothecary Zinge,https://www.wowhead.com/classic/quest=864,
865,Raptor Horns,https://www.wowhead.com/classic/quest=865,
866,Root Samples,https://www.wowhead.com/classic/quest=866,
867,Harpy Raiders,https://www.wowhead.com/classic/quest=867,
868,Egg Hunt,https://www.wowhead.com/classic/quest=868,
869,Raptor Thieves,https://www.wowhead.com/classic/quest=869,
870,The Forgotten Pools,https://www.wowhead.com/classic/quest=870,
871,Disrupt the Attacks,https://www.wowhead.com/classic/quest=871,
872,The Disruption Ends,https://www.wowhead.com/classic/quest=872,
873,Isha Awak,https://www.wowhead.com/classic/quest=873,
874,Mahren Skyseer,https://www.wowhead.com/classic/quest=874,
875,Harpy Lieutenants,https://www.wowhead.com/classic/quest=875,
876,Serena Bloodfeather,https://www.wowhead.com/classic/quest=876,
877,The Stagnant Oasis,https://www.wowhead.com/classic/quest=877,
878,Tribes at War,https://www.wowhead.com/classic/quest=878,
879,Betrayal from Within,https://www.wowhead.com/classic/quest=879,
880,Altered Beings,https://www.wowhead.com/classic/quest=880,
